date,new_cases,new_deaths,new_tests
2033-09-06,249,12,10673
2033-09-07,1046,52,16645
2033-09-08,1440,72,11486
2033-09-09,3495,40,5290
2033-09-10,3885,69,17694
2033-09-11,3655,70,7311
2033-09-12,2586,0,19788
2033-09-13,1430,0,4125
2033-09-14,4210,83,4881
2033-09-15,1187,59,7073
2033-09-16,2562,30,13671
2033-09-17,4383,77,19648
2033-09-18,8,0,9844
2033-09-19,362,18,14528
2033-09-20,4315,50,9257
2033-09-21,4749,71,9881
2033-09-22,1969,61,11640
2033-09-23,1676,0,5898
2033-09-24,1985,1,18223
2033-09-25,4836,87,5010
2033-09-26,2305,98,14642
2033-09-27,4853,49,10741
2033-09-28,475,13,15479
2033-09-29,3846,21,8817
2033-09-30,977,4,3881
2033-10-01,1846,39,13988
2033-10-02,1904,45,4487
2033-10-03,1086,54,12210
2033-10-04,545,27,4378
2033-10-05,4027,43,14944
2033-10-06,3414,55,14521
2033-10-07,3288,86,4010
2033-10-08,2363,95,11759
2033-10-09,2361,69,8027
2033-10-10,4620,81,19001
2033-10-11,4944,75,16708
2033-10-12,2199,91,18786
2033-10-13,2640,41,8238
2033-10-14,4226,27,14584
2033-10-15,3674,64,16294
2033-10-16,236,11,6984
2033-10-17,479,23,14390
2033-10-18,3851,18,7823
2033-10-19,1290,64,16164
2033-10-20,1150,30,8246
2033-10-21,4,0,8046
2033-10-22,3842,87,19238
2033-10-23,1793,51,8584
2033-10-24,2275,45,5701
2033-10-25,4124,64,11907
2033-10-26,4569,79,4650
2033-10-27,4717,36,6411
2033-10-28,371,18,7054
2033-10-29,4562,59,14854
2033-10-30,3199,67,9533
2033-10-31,3275,46,16391
2033-11-01,1805,79,14022
2033-11-02,3375,87,19308
2033-11-03,3690,57,8971
2033-11-04,55,2,17824
2033-11-05,3356,75,6536
2033-11-06,2421,16,18767
2033-11-07,3859,58,11880
2033-11-08,3034,13,12857
2033-11-09,2690,97,19982
2033-11-10,438,21,12434
2033-11-11,3175,41,19154
2033-11-12,3930,73,15291
2033-11-13,1295,41,17302
2033-11-14,4631,15,12157
2033-11-15,273,13,4296
2033-11-16,1984,28,13760
2033-11-17,3746,63,15497
2033-11-18,1821,52,19129
2033-11-19,3059,96,7041
2033-11-20,545,7,5467
2033-11-21,3490,27,4818
2033-11-22,3707,78,11047
2033-11-23,4790,22,6353
2033-11-24,3316,60,14284
2033-11-25,2485,95,18574
2033-11-26,735,30,17278
2033-11-27,2498,97,2806
2033-11-28,1962,36,15900
2033-11-29,3154,7,8019
2033-11-30,2421,27,10963
2033-12-01,503,25,8620
2033-12-02,1105,39,14584
2033-12-03,2849,18,6324
2033-12-04,4083,41,6215
2033-12-05,2301,43,3020
2033-12-06,4778,99,18479
2033-12-07,1491,58,3837
2033-12-08,4723,35,12732
2033-12-09,1978,0,3644
2033-12-10,2914,32,6211
2033-12-11,2380,35,16541
2033-12-12,2831,83,13904
2033-12-13,1534,31,13192
2033-12-14,4778,23,8417
2033-12-15,2750,100,3374
2033-12-16,1194,59,8921
2033-12-17,2046,94,13068
2033-12-18,1386,69,5773
2033-12-19,1376,2,1643
2033-12-20,1913,37,3969
2033-12-21,2604,28,11057
2033-12-22,3944,6,9924
2033-12-23,2980,1,15754
2033-12-24,901,40,906
2033-12-25,4559,99,18960
2033-12-26,4521,48,9767
2033-12-27,4606,46,15878
2033-12-28,3667,92,17381
2033-12-29,3012,18,6533
2033-12-30,2391,43,6304
2033-12-31,1731,86,6813
2034-01-01,2120,62,4833
2034-01-02,3597,18,3954
2034-01-03,2167,33,17009
2034-01-04,1785,74,12878
2034-01-05,3370,33,19941
2034-01-06,1762,67,5611
2034-01-07,4812,91,10181
2034-01-08,1795,39,17295
2034-01-09,1861,92,7694
2034-01-10,886,44,896
2034-01-11,1393,59,5809
2034-01-12,336,16,12326
2034-01-13,2383,39,19385
2034-01-14,558,27,16203
2034-01-15,844,42,1997
2034-01-16,2000,50,7979
2034-01-17,2563,56,17771
2034-01-18,3617,1,11158
2034-01-19,400,20,8676
2034-01-20,4734,66,14879
2034-01-21,603,30,4449
2034-01-22,3896,39,14234
2034-01-23,4460,87,16824
2034-01-24,3300,19,14838
2034-01-25,2927,52,12949
2034-01-26,2419,42,2768
2034-01-27,1063,53,15708
2034-01-28,618,30,15650
2034-01-29,3569,90,11958
2034-01-30,827,41,4180
2034-01-31,789,39,7864
2034-02-01,2713,32,11095
2034-02-02,1275,5,14475
2034-02-03,1813,47,7230
2034-02-04,2797,11,11492
2034-02-05,4494,97,5851
2034-02-06,1270,20,14074
2034-02-07,3673,71,17408
2034-02-08,238,11,2510
2034-02-09,2648,2,9527
2034-02-10,1819,39,6387
2034-02-11,4516,89,18650
2034-02-12,1261,63,13944
2034-02-13,1184,3,4345
2034-02-14,1947,4,16132
2034-02-15,4016,33,18627
2034-02-16,3551,43,5081
2034-02-17,3327,71,5023
2034-02-18,1672,36,13205
2034-02-19,4206,31,6578
2034-02-20,3867,87,17975
2034-02-21,1510,37,8984
2034-02-22,2795,47,11009
2034-02-23,267,13,14109
2034-02-24,3148,13,11087
2034-02-25,2768,23,5502
2034-02-26,261,13,19809
2034-02-27,4814,23,17235
2034-02-28,3083,84,12446
2034-03-01,2891,73,18763
2034-03-02,3711,10,17084
2034-03-03,4477,37,11897
2034-03-04,236,11,14128
2034-03-05,3310,65,9785
2034-03-06,2055,65,8584
2034-03-07,4948,95,17301
2034-03-08,1254,62,11754
2034-03-09,3117,13,4932
2034-03-10,4422,22,8901
2034-03-11,695,29,7631
2034-03-12,3569,35,17147
2034-03-13,2296,24,17243
2034-03-14,641,5,12198
2034-03-15,2856,89,14323
2034-03-16,792,30,5791
2034-03-17,4777,76,10188
2034-03-18,2779,100,3228
2034-03-19,4474,5,19128
2034-03-20,4593,4,18066
2034-03-21,3719,61,4312
2034-03-22,2675,94,7885
2034-03-23,1615,71,15926
2034-03-24,2825,91,10778
2034-03-25,1257,52,3382
2034-03-26,4017,34,18980
2034-03-27,2051,11,10320
2034-03-28,3652,6,5012
2034-03-29,4629,77,18942
2034-03-30,3155,85,5456
2034-03-31,4476,61,6939
2034-04-01,114,5,6726
2034-04-02,183,9,8655
2034-04-03,949,18,11295
2034-04-04,4818,9,15368
2034-04-05,327,16,8371
2034-04-06,4689,98,15240
2034-04-07,3638,83,18619
2034-04-08,30,1,3304
2034-04-09,4815,80,11789
2034-04-10,2456,62,16292
2034-04-11,3763,31,14356
2034-04-12,67,3,6503
2034-04-13,2465,81,7840
2034-04-14,1051,14,4364
2034-04-15,4133,18,19008
2034-04-16,585,29,8945
2034-04-17,446,22,13837
2034-04-18,2753,87,19285
2034-04-19,3468,50,10355
2034-04-20,1338,20,11542
2034-04-21,4369,37,17207
2034-04-22,3282,23,12903
2034-04-23,319,1,15881
2034-04-24,1671,46,16304
2034-04-25,1575,6,5203
2034-04-26,2798,6,11139
2034-04-27,2810,46,9646
2034-04-28,4456,44,9012
2034-04-29,2714,49,6891
2034-04-30,1330,66,9849
2034-05-01,3565,27,10510
2034-05-02,4400,84,15859
2034-05-03,3554,90,4591
2034-05-04,1302,3,18466
2034-05-05,3172,15,6420
2034-05-06,231,11,14982
2034-05-07,3948,21,4806
2034-05-08,5000,10,7776
2034-05-09,2310,79,7510
2034-05-10,480,24,8978
2034-05-11,1624,81,8620
2034-05-12,1572,42,15188
2034-05-13,4669,88,13550
2034-05-14,1146,57,3665
2034-05-15,4521,30,19583
2034-05-16,3814,96,17567
2034-05-17,298,14,4636
2034-05-18,4718,18,5416
2034-05-19,4287,76,17573
2034-05-20,3147,82,4885
2034-05-21,2327,64,16509
2034-05-22,4553,64,10383
2034-05-23,4838,5,15064
2034-05-24,3288,94,7474
2034-05-25,1894,26,11680
2034-05-26,4080,31,10837
2034-05-27,3826,18,8471
2034-05-28,3734,47,17030
2034-05-29,1091,54,13978
2034-05-30,4485,27,15060
2034-05-31,2532,95,18345
2034-06-01,2876,80,17238
2034-06-02,2766,1,7723
2034-06-03,1527,76,6501
2034-06-04,1633,3,8880
2034-06-05,2996,12,13655
2034-06-06,4763,34,19665
2034-06-07,4931,98,19979
2034-06-08,3370,36,7439
2034-06-09,400,20,6056
2034-06-10,4502,87,17562
2034-06-11,986,49,6741
2034-06-12,4059,33,18839
2034-06-13,3101,83,5447
2034-06-14,3214,67,10315
2034-06-15,773,38,10712
2034-06-16,1446,72,18100
2034-06-17,50,2,5042
2034-06-18,1693,50,8568
2034-06-19,3038,40,9088
2034-06-20,352,17,1024
2034-06-21,878,43,17804
2034-06-22,39,1,9258
2034-06-23,1481,28,4314
2034-06-24,913,45,3686
2034-06-25,1092,54,2454
2034-06-26,3464,95,8574
2034-06-27,4142,51,4284
2034-06-28,2380,32,7619
2034-06-29,1067,51,12225
2034-06-30,3088,3,16804
2034-07-01,4329,73,18059
2034-07-02,1229,41,6896
2034-07-03,1994,83,18083
2034-07-04,997,15,10181
2034-07-05,3284,58,19566
2034-07-06,3012,69,8958
2034-07-07,4467,24,9734
2034-07-08,3917,46,10536
2034-07-09,3841,85,5654
2034-07-10,2862,61,14674
2034-07-11,12,0,14240
2034-07-12,4227,19,15273
2034-07-13,1163,22,7304
2034-07-14,623,8,18399
2034-07-15,1254,8,4566
2034-07-16,3466,7,5278
2034-07-17,4078,35,4209
2034-07-18,1137,55,8897
2034-07-19,2267,98,17449
2034-07-20,4618,62,12371
2034-07-21,3489,40,4816
2034-07-22,2034,38,2512
2034-07-23,4197,77,13962
2034-07-24,3083,19,14318
2034-07-25,1864,26,7060
2034-07-26,4433,97,19323
2034-07-27,4669,50,7138
2034-07-28,1588,21,4881
2034-07-29,2463,77,11022
2034-07-30,4873,82,18964
2034-07-31,3608,37,19133
2034-08-01,1106,8,13300
2034-08-02,3757,15,18499
2034-08-03,2867,25,8759
2034-08-04,3058,21,10347
2034-08-05,1892,51,15615
2034-08-06,3140,29,13658
2034-08-07,313,15,2151
2034-08-08,2634,81,15822
2034-08-09,4838,49,10349
2034-08-10,1665,33,9176
2034-08-11,3227,89,18077
2034-08-12,3499,60,5398
2034-08-13,866,12,1355
2034-08-14,1563,39,14497
2034-08-15,1082,37,9376
2034-08-16,898,44,19921
2034-08-17,4032,47,9343
2034-08-18,802,40,12722
2034-08-19,3482,27,19703
2034-08-20,3072,1,15818
2034-08-21,226,11,9670
2034-08-22,1946,14,13790
2034-08-23,3723,14,10582
2034-08-24,3181,91,16173
2034-08-25,4280,83,4380
2034-08-26,2088,45,18738
2034-08-27,1969,20,7920
2034-08-28,3834,50,18032
2034-08-29,2992,77,10053
2034-08-30,2149,14,7450
2034-08-31,3662,89,13338
2034-09-01,2204,33,5514
2034-09-02,2241,55,19580
2034-09-03,3738,24,14266
2034-09-04,4144,91,19650
2034-09-05,348,10,7066
2034-09-06,3546,0,13569
2034-09-07,2131,93,7212
2034-09-08,827,41,12586
2034-09-09,3012,29,18335
2034-09-10,1948,57,9552
2034-09-11,714,35,10371
2034-09-12,4331,70,12884
2034-09-13,3819,18,18372
2034-09-14,2202,61,2718
2034-09-15,1689,52,10766
2034-09-16,1407,43,9255
2034-09-17,453,22,9782
2034-09-18,1578,36,1978
2034-09-19,2311,57,14570
2034-09-20,1776,28,4130
2034-09-21,3269,32,12573
2034-09-22,2260,17,6156
2034-09-23,2191,5,18321
2034-09-24,4456,98,10160
2034-09-25,4181,64,19744
2034-09-26,1735,86,17675
2034-09-27,4270,38,14003
2034-09-28,3131,8,10201
2034-09-29,4513,95,11658
2034-09-30,59,2,19476
2034-10-01,4922,68,6161
2034-10-02,132,6,15944
2034-10-03,3630,15,18114
2034-10-04,372,0,6289
2034-10-05,1881,34,5256
2034-10-06,1071,53,14447
2034-10-07,1255,0,7305
2034-10-08,3005,58,18613
2034-10-09,3153,16,10079
2034-10-10,4749,1,13541
2034-10-11,257,12,10395
2034-10-12,4965,66,14677
2034-10-13,3295,42,11329
2034-10-14,4604,98,19661
2034-10-15,330,16,12058
2034-10-16,2966,66,14543
2034-10-17,1158,26,12421
2034-10-18,991,49,16804
2034-10-19,2935,88,9447
2034-10-20,685,2,6153
2034-10-21,1157,14,15229
2034-10-22,2525,59,8196
2034-10-23,933,43,14629
2034-10-24,1862,26,3096
2034-10-25,2932,21,14236
2034-10-26,2788,95,17827
2034-10-27,2367,2,17252
2034-10-28,1219,60,8584
2034-10-29,2227,52,18238
2034-10-30,830,26,19093
2034-10-31,4789,69,8363
2034-11-01,2431,36,5414
2034-11-02,2353,4,14771
2034-11-03,1609,80,12602
2034-11-04,3798,84,12813
2034-11-05,1994,1,10999
2034-11-06,705,35,4030
2034-11-07,2879,12,8455
2034-11-08,2402,27,12652
2034-11-09,4532,91,18311
2034-11-10,4658,76,8146
2034-11-11,4741,86,15397
2034-11-12,2820,18,12286
2034-11-13,495,24,10861
2034-11-14,2654,0,8795
2034-11-15,4818,45,15001
2034-11-16,1937,19,19704
2034-11-17,4500,34,13949
2034-11-18,222,11,16228
2034-11-19,3324,99,16405
2034-11-20,1109,49,5696
2034-11-21,200,10,2390
2034-11-22,3709,88,5873
2034-11-23,3982,61,10063
2034-11-24,2842,68,14525
2034-11-25,1687,24,2952
2034-11-26,2429,2,13274
2034-11-27,2408,35,9937
2034-11-28,520,26,5728
2034-11-29,1541,77,3336
2034-11-30,2550,32,17681
2034-12-01,2837,28,16122
2034-12-02,4593,31,10358
2034-12-03,3454,29,16530
2034-12-04,3110,93,10424
2034-12-05,4233,71,18064
2034-12-06,1969,25,13484
2034-12-07,2355,50,2581
2034-12-08,3188,27,12698
2034-12-09,242,12,12141
2034-12-10,3579,20,5555
2034-12-11,2860,30,19991
2034-12-12,2752,65,9804
2034-12-13,4932,32,8267
2034-12-14,592,29,18550
2034-12-15,2270,66,2728
2034-12-16,4145,32,7588
2034-12-17,2456,61,10826
2034-12-18,1100,55,14248
2034-12-19,2036,90,13217
2034-12-20,3121,15,5286
2034-12-21,1370,52,2059
2034-12-22,3915,34,4521
2034-12-23,542,5,16863
2034-12-24,4452,20,11084
2034-12-25,3157,43,9715
2034-12-26,2349,7,15451
2034-12-27,2600,86,8695
2034-12-28,3191,16,9329
2034-12-29,882,44,1004
2034-12-30,1775,9,7574
2034-12-31,3417,62,13160
2035-01-01,3263,50,16314
2035-01-02,4001,65,13692
2035-01-03,2993,82,14653
2035-01-04,1349,35,17641
2035-01-05,3156,59,18585
2035-01-06,4534,63,8439
2035-01-07,4014,93,10203
2035-01-08,1898,26,9302
2035-01-09,3196,55,6478
2035-01-10,2459,24,9364
2035-01-11,1644,18,19049
2035-01-12,1328,47,7674
2035-01-13,532,26,5557
2035-01-14,895,13,11318
2035-01-15,2454,98,18422
2035-01-16,4158,92,18606
2035-01-17,4667,23,19106
2035-01-18,2475,53,19895
2035-01-19,260,13,9739
2035-01-20,3841,5,11959
2035-01-21,1457,57,14473
2035-01-22,1714,28,11335
2035-01-23,4807,44,9931
2035-01-24,361,18,14624
2035-01-25,1591,79,18015
2035-01-26,2257,88,11606
2035-01-27,99,4,14612
2035-01-28,2114,67,18050
2035-01-29,327,10,11634
2035-01-30,2632,76,3259
2035-01-31,4147,45,18267
2035-02-01,3401,95,19094
2035-02-02,4109,37,6808
2035-02-03,1026,20,5128
2035-02-04,301,15,8654
2035-02-05,847,42,2475
2035-02-06,1465,15,5702
2035-02-07,597,29,17550
2035-02-08,1491,74,10570
2035-02-09,2077,31,17881
2035-02-10,4459,62,10361
2035-02-11,4681,59,6195
2035-02-12,4255,61,13272
2035-02-13,1485,58,9683
2035-02-14,3359,8,13097
2035-02-15,4504,17,14358
2035-02-16,855,42,11622
2035-02-17,4976,58,19842
2035-02-18,2543,14,12864
2035-02-19,243,12,8653
2035-02-20,656,32,11611
2035-02-21,4778,12,19771
2035-02-22,515,24,5047
2035-02-23,3656,53,16183
2035-02-24,1936,43,3849
2035-02-25,3064,96,14694
2035-02-26,434,21,1802
2035-02-27,4326,34,15726
2035-02-28,3925,74,10713
2035-03-01,466,23,11758
2035-03-02,3215,74,12389
2035-03-03,616,15,9106
2035-03-04,1704,85,14477
2035-03-05,1102,38,7660
2035-03-06,2910,83,9689
2035-03-07,3973,22,12621
2035-03-08,3321,21,13787
2035-03-09,2638,8,3265
2035-03-10,2317,73,4687
2035-03-11,1621,16,11514
2035-03-12,2197,3,16191
2035-03-13,3984,17,15435
2035-03-14,943,47,15965
2035-03-15,3279,89,7064
2035-03-16,2142,12,10938
2035-03-17,1020,51,10967
2035-03-18,440,22,13737
2035-03-19,3444,5,6832
2035-03-20,2703,98,12320
2035-03-21,2169,53,8337
2035-03-22,3999,14,11857
2035-03-23,656,32,16054
2035-03-24,4124,67,8307
2035-03-25,2212,50,4680
2035-03-26,4291,64,13119
2035-03-27,1887,41,18655
2035-03-28,1184,2,15045
2035-03-29,1837,55,3918
2035-03-30,4960,81,16123
2035-03-31,4551,31,8409
2035-04-01,743,37,14922
2035-04-02,3531,1,15808
2035-04-03,2154,23,15371
2035-04-04,3651,57,19211
2035-04-05,309,15,15604
2035-04-06,669,33,3273
2035-04-07,677,33,12163
2035-04-08,2631,51,9269
2035-04-09,4657,39,16692
2035-04-10,4367,76,12695
2035-04-11,2296,0,17640
2035-04-12,3982,78,7037
2035-04-13,4413,51,17252
2035-04-14,4426,84,7391
2035-04-15,1299,17,7025
2035-04-16,3647,71,12040
2035-04-17,4186,86,4642
2035-04-18,542,27,1724
2035-04-19,2189,93,6283
2035-04-20,3607,37,19741
2035-04-21,2388,70,6433
2035-04-22,917,41,11559
2035-04-23,1710,7,10832
2035-04-24,2183,45,5121
2035-04-25,242,12,8121
2035-04-26,2752,71,5039
2035-04-27,2413,2,6873
2035-04-28,1232,61,6549
2035-04-29,2474,50,17887
2035-04-30,3965,90,17096
2035-05-01,355,17,19240
2035-05-02,4758,51,10067
2035-05-03,2341,40,8419
2035-05-04,1751,47,2495
2035-05-05,2601,43,4245
2035-05-06,4171,50,17575
2035-05-07,3586,38,17200
2035-05-08,647,32,9562
2035-05-09,2555,7,11949
2035-05-10,164,8,10732
2035-05-11,857,42,4524
2035-05-12,500,3,802
2035-05-13,4687,66,12683
2035-05-14,3074,87,18706
2035-05-15,4042,61,4685
2035-05-16,537,26,19104
2035-05-17,2,0,16925
2035-05-18,3306,94,19020
2035-05-19,1901,56,2241
2035-05-20,1914,57,11361
2035-05-21,4660,95,19810
2035-05-22,4012,71,9932
2035-05-23,259,12,18804
2035-05-24,1431,43,4233
2035-05-25,1681,18,16645
2035-05-26,3654,52,14246
2035-05-27,297,14,8788
2035-05-28,47,2,12670
2035-05-29,2343,30,18809
2035-05-30,167,8,9661
2035-05-31,4673,13,16576
2035-06-01,703,35,10531
2035-06-02,4730,41,12543
2035-06-03,387,19,18515
2035-06-04,3323,80,9055
2035-06-05,1019,50,12862
2035-06-06,1727,45,9579
2035-06-07,2047,11,4951
2035-06-08,2423,73,15669
2035-06-09,3731,66,14461
2035-06-10,3720,56,17270
2035-06-11,2045,81,9080
2035-06-12,3603,44,6203
2035-06-13,2929,73,14717
2035-06-14,858,4,14657
2035-06-15,3168,95,9361
2035-06-16,4672,67,9354
2035-06-17,3850,78,8602
2035-06-18,544,27,18271
2035-06-19,2941,44,4930
2035-06-20,7,0,17555
2035-06-21,1323,45,18463
2035-06-22,2798,21,3421
2035-06-23,4052,75,12082
2035-06-24,2248,76,4880
2035-06-25,4377,29,8974
2035-06-26,3398,88,5637
2035-06-27,867,43,18065
2035-06-28,2131,16,14398
2035-06-29,377,18,844
2035-06-30,1712,30,4129
2035-07-01,284,14,9204
2035-07-02,897,44,4073
2035-07-03,3886,56,13502
2035-07-04,2212,54,12292
2035-07-05,4056,13,18606
2035-07-06,374,18,14987
2035-07-07,1188,59,10066
2035-07-08,440,22,15479
2035-07-09,2999,29,7759
2035-07-10,1055,10,15975
2035-07-11,2260,15,3951
2035-07-12,2839,51,16271
2035-07-13,1091,54,19477
2035-07-14,4672,76,14914
2035-07-15,2717,28,7701
2035-07-16,1601,33,11992
2035-07-17,1462,41,12896
2035-07-18,757,36,6489
2035-07-19,1281,7,18162
2035-07-20,3748,82,8806
2035-07-21,2802,95,5874
2035-07-22,4122,52,18843
2035-07-23,1046,16,15057
2035-07-24,397,19,6099
2035-07-25,407,20,18358
2035-07-26,1254,21,18360
2035-07-27,2807,3,7714
2035-07-28,1541,77,15411
2035-07-29,1532,41,8560
2035-07-30,3593,100,7638
2035-07-31,3123,11,13183
2035-08-01,4729,5,18332
2035-08-02,882,44,8708
2035-08-03,28,1,7812
2035-08-04,3573,16,15784
2035-08-05,162,8,9433
2035-08-06,4768,9,19595
2035-08-07,2179,60,13067
2035-08-08,199,9,6987
2035-08-09,485,24,9474
2035-08-10,2694,31,10676
2035-08-11,4610,72,12488
2035-08-12,1170,13,16620
2035-08-13,2240,98,14147
2035-08-14,1544,77,13186
2035-08-15,2396,13,6099
2035-08-16,803,40,19771
2035-08-17,709,28,17118
2035-08-18,999,16,17355
2035-08-19,4979,32,9661
2035-08-20,557,27,17972
2035-08-21,905,45,11570
2035-08-22,3867,59,17510
2035-08-23,2983,9,3716
2035-08-24,1598,69,10635
2035-08-25,1659,38,2215
2035-08-26,34,1,6116
2035-08-27,3226,4,14669
2035-08-28,4504,99,6105
2035-08-29,3869,5,16665
2035-08-30,2665,29,15867
2035-08-31,2888,54,13917
2035-09-01,4766,43,16841
2035-09-02,4578,63,17360
2035-09-03,1947,32,17257
2035-09-04,4595,23,10557
2035-09-05,2014,78,15159
2035-09-06,3645,14,13121
2035-09-07,4974,61,10712
2035-09-08,4310,72,5093
2035-09-09,789,39,11482
2035-09-10,3058,28,8598
2035-09-11,2915,89,16543
2035-09-12,4680,27,12199
2035-09-13,2491,98,2997
2035-09-14,4694,70,17055
2035-09-15,4425,25,18863
2035-09-16,319,3,5531
2035-09-17,2108,93,5103
2035-09-18,1047,52,10109
2035-09-19,3628,22,14015
2035-09-20,2303,41,19085
2035-09-21,883,4,4514
2035-09-22,601,30,5051
2035-09-23,4059,48,6994
2035-09-24,2930,93,7834
2035-09-25,784,39,6554
2035-09-26,868,38,15824
2035-09-27,3692,25,7567
2035-09-28,699,34,17581
2035-09-29,2082,87,2435
2035-09-30,4362,22,7488
2035-10-01,2584,6,17832
2035-10-02,2142,86,13929
2035-10-03,21,1,15860
2035-10-04,3492,84,4522
2035-10-05,2231,74,2746
2035-10-06,4299,97,4705
2035-10-07,1508,74,5956
2035-10-08,1265,53,2234
2035-10-09,1490,74,11648
2035-10-10,673,33,14373
2035-10-11,3294,99,10023
2035-10-12,108,5,12089
2035-10-13,3660,41,10938
2035-10-14,3593,95,6609
2035-10-15,1662,78,6774
2035-10-16,3772,28,6330
2035-10-17,3566,100,15354
2035-10-18,473,23,15573
2035-10-19,1069,53,18597
2035-10-20,3426,91,8464
2035-10-21,980,49,2094
2035-10-22,2144,89,9911
2035-10-23,4987,54,15592
2035-10-24,4972,41,13254
2035-10-25,1626,9,19805
2035-10-26,1164,25,8282
2035-10-27,2685,74,7794
2035-10-28,1548,56,13190
2035-10-29,2589,33,14422
2035-10-30,914,45,9832
2035-10-31,1911,23,12686
2035-11-01,4170,22,9874
2035-11-02,1439,71,16757
2035-11-03,2749,14,14977
2035-11-04,4077,78,8095
2035-11-05,873,43,16838
2035-11-06,377,18,18346
2035-11-07,3790,90,7374
2035-11-08,3329,38,14147
2035-11-09,329,16,5325
2035-11-10,2587,32,19035
2035-11-11,124,6,16052
2035-11-12,2742,44,17418
2035-11-13,3482,44,7832
2035-11-14,311,15,8254
2035-11-15,275,5,1504
2035-11-16,3901,31,19344
2035-11-17,690,34,17532
2035-11-18,3566,69,17191
2035-11-19,3343,58,8392
2035-11-20,546,27,7725
2035-11-21,798,5,5142
2035-11-22,2633,62,18892
2035-11-23,4160,17,14015
2035-11-24,681,22,11306
2035-11-25,2025,49,15324
2035-11-26,1802,83,14261
2035-11-27,4672,40,10250
2035-11-28,3032,91,15899
2035-11-29,3378,78,5235
2035-11-30,3204,60,7854
2035-12-01,4657,31,16318
2035-12-02,4181,79,19811
2035-12-03,725,18,2922
2035-12-04,152,7,18508
2035-12-05,4878,74,11711
2035-12-06,2231,87,19223
2035-12-07,3394,69,8834
2035-12-08,3407,54,9684
2035-12-09,1631,15,15921
2035-12-10,4246,85,16689
2035-12-11,3900,100,15224
2035-12-12,1116,30,5978
2035-12-13,2201,64,10968
2035-12-14,2991,52,8235
2035-12-15,1254,62,18922
2035-12-16,3854,58,14244
2035-12-17,285,14,17478
2035-12-18,2334,7,6995
2035-12-19,2861,57,10790
2035-12-20,4264,67,5578
2035-12-21,999,49,9094
2035-12-22,1482,2,14992
2035-12-23,4014,10,7088
2035-12-24,2932,77,17052
2035-12-25,1391,69,15600
2035-12-26,1761,56,15581
2035-12-27,833,41,19074
2035-12-28,274,7,953
2035-12-29,3046,49,5672
2035-12-30,440,22,19546
2035-12-31,3267,92,9068
2036-01-01,472,23,17737
2036-01-02,2212,27,10702
2036-01-03,3902,4,11094
2036-01-04,105,5,14681
2036-01-05,62,0,10300
2036-01-06,4887,1,13184
2036-01-07,4038,86,12017
2036-01-08,492,11,8801
2036-01-09,3281,72,15374
2036-01-10,4160,69,6923
2036-01-11,43,2,9249
2036-01-12,3304,79,17920
2036-01-13,1312,35,11650
2036-01-14,1644,82,18424
2036-01-15,2784,78,16908
2036-01-16,1161,46,19254
2036-01-17,1577,15,13809
2036-01-18,1997,49,7101
2036-01-19,3106,84,18177
2036-01-20,4679,44,4741
2036-01-21,3016,7,18142
2036-01-22,1283,64,7707
2036-01-23,1918,9,4417
2036-01-24,4078,87,13903
2036-01-25,2414,90,18682
2036-01-26,4972,99,12288
2036-01-27,4754,16,9419
2036-01-28,1942,10,16167
2036-01-29,1722,28,17763
2036-01-30,3191,89,7310
2036-01-31,1530,70,12438
2036-02-01,4032,25,4801
2036-02-02,327,16,3127
2036-02-03,2848,82,14579
2036-02-04,5,0,6682
2036-02-05,4885,85,8979
2036-02-06,1405,45,5550
2036-02-07,1762,64,7616
2036-02-08,2615,31,3194
2036-02-09,4165,19,6634
2036-02-10,3616,80,7054
2036-02-11,4344,95,14826
2036-02-12,3586,31,7293
2036-02-13,1118,13,17325
2036-02-14,432,21,14448
2036-02-15,2253,69,4383
2036-02-16,4819,78,9834
2036-02-17,3358,14,16215
2036-02-18,806,40,15373
2036-02-19,860,17,17580
2036-02-20,2423,78,3601
2036-02-21,3580,99,18106
2036-02-22,3847,40,10211
2036-02-23,1729,75,12670
2036-02-24,4556,95,5015
2036-02-25,66,3,19695
2036-02-26,2733,39,3405
2036-02-27,3334,72,6337
2036-02-28,2675,97,19246
2036-02-29,2678,22,10906
2036-03-01,2084,1,13149
2036-03-02,1746,73,5666
2036-03-03,2979,5,15638
2036-03-04,3413,63,9675
2036-03-05,1318,65,13576
2036-03-06,1095,54,5483
2036-03-07,2273,87,13177
2036-03-08,2054,1,8496
2036-03-09,2004,87,7803
2036-03-10,4042,84,16341
2036-03-11,1459,44,14811
2036-03-12,2844,59,9559
2036-03-13,2839,71,6803
2036-03-14,413,20,10531
2036-03-15,4109,57,11865
2036-03-16,204,10,1813
2036-03-17,1752,11,9720
2036-03-18,4823,54,9670
2036-03-19,4021,86,11573
2036-03-20,4528,17,6733
2036-03-21,49,2,3498
2036-03-22,9,0,12449
2036-03-23,4559,74,12280
2036-03-24,247,12,16451
2036-03-25,3620,81,4629
2036-03-26,4072,36,6744
2036-03-27,1788,51,10785
2036-03-28,11,0,19267
2036-03-29,546,26,19994
2036-03-30,873,43,19888
2036-03-31,884,25,12251
2036-04-01,796,39,15089
2036-04-02,3028,69,11741
2036-04-03,2776,72,16354
2036-04-04,2372,32,7965
2036-04-05,628,31,12930
2036-04-06,3618,30,5668
2036-04-07,3382,32,9495
